场景名称,节点名称,答案
省海外高层次人才居住证,主证所需材料,新办省海外高层次人才居住证主证所需材料： 1、《江苏省海外高层次人才居住证申请表》；2、近期小2寸正面免冠彩色照片4张；3、最高学历、学位证书（附教育部留学服务中心的认证）原件及复印件；专业技术资格证书以及其他业绩证明材料的原件及复印件；4、海外工作经历的相关证明材料；5、有效身份证明原件及复印件（拥有外国国籍的交验护照、签证或居留许可，在国外永久〔长期〕居留的交验护照、国外居留证明，持中华人民共和国护照未在国外定居的交验护照、国内身份证件、户口簿、港澳居民交验港澳居民来往内地通行证，台湾居民交验台湾居民来往大陆通行证）；6、已婚者的结婚证或其他婚姻证明材料的原件及复印件；7、居住地住所证明（包括申请人的房产证或购房合同、租房合同或当地派出所出具的住所证明等）；8、有效健康状况证明（6个月内有效的国际旅行卫生保健中心、省内二级甲等以上医院出具的体检证明）；9、所在单位出具的在本省工作时间每年不少于6个月的证明、签订的聘用（劳动）合同（协议）或在本省创办企业的工商营业执照；10、获国家“千人计划”和省“双创计划”资助者还应交验和提供获得资助的证明文件原件及复印件。
省海外高层次人才居住证业务办理,居住证失效情形,江苏省海外高层次人才居住证会失效情形：1、有效期满未续办的；2、取得本省户籍的；3、解除聘用（劳动）合同（协议）或结束在本省工作（创业）的；4、使用虚假材料取得《居住证》的；5、违反国家法律法规，造成严重负面影响的；6、《居住证》主证失效，主证持有人配偶及子女所持《居住证》副证即自动失效。
省海外高层次人才居住证业务办理,补办居住证的材料,补办省海外高层次人才居住证所需材料：补办省海外高层次人才居住证时需提供单位出具的遗失证明、持证人的有效身份证件、原居住证的复印件。
省海外高层次人才居住证业务办理,居住证所需材料,江苏省海外高层次人才居住证所记录的信息变更申请应在线申请，若是工作单位、证件名称及号码、省内居住地、国籍发生变更，所需材料：1、新劳动合同或者营业执照（创业）；                         2、新的有效身份证件；3、购房、租房合同，住所证明，房产证；4、在用居住证原件及复印件；5、变更申请表。
省海外高层次人才居住证业务办理,挂失居住证的流程,挂失省海外高层次人才居住证的办法流程：                             1、登陆江苏省海外高层次人才居住证申报系统进行挂失；                                              2、挂失满15个工作日后仍未找到的，在申报系统中进行补办。
省海外高层次人才居住证业务办理,居住证延期申请,请问您是要问省海外高层次人才居住证的有效期限、居住证延期的办理流程、居住证延期所需材料？
省海外高层次人才居住证业务办理,延期申请所需材料,省海外高层次人才居住证延期申请所需材料： 1、《江苏省海外高层次人才居住证申请表》（可在网上填报和打印）；2、近期小2寸正面免冠彩色照片2张；3、与本省内单位签订的聘用（劳动）合同（协议）或在本省创办企业的营业执照：4、有效身份证件原件及复印件；   5、在用居住证原件及复印件。
省海外高层次人才居住证业务办理,注销居住证的流程,注销省海外高层次人才居住证的办理流程：1、登录省海外高层次人才居住证系统，填写注销申请表，并提供相关附列资料。2、由持证人所在单位收回居住证并交发证机关注销。
省海外高层次人才居住证业务办理,延期申请的办理流程,省海外高层次人才居住证延期申请的办理流程：江苏省海外高层次人才居住证应在有效期满前30日内由所在单位向原发证机关提出申请，如遇持证人在国（境）外等特殊情况的，可在回国（来华）后的30日内由所在单位提出申请，人力资源社会保障部门应按规定程序换发新证。
省海外高层次人才居住证业务办理,居住证的有效期限,省海外高层次人才居住证的有效期限：《江苏省海外高层次人才居住证》的有效期限依据海外高层次人才所在单位的申请和实际需要确定，最长为5年。《江苏省海外高层次人才居住证》有效期限不得超过申请者聘用（劳动）合同（协议）的期限或在本省工作（创业）的期限。《江苏省海外高层次人才居住证》副证的有效期限不得超过《江苏省海外高层次人才居住证》主证的有效期限。
省级乡土人才建设发展项目申报,示范基地项目申报,请问你要询问的是省级乡土人才传承示范基地的定义、示范基地的申报流程、资助额度，或是评选资助省级乡土人才传承示范基地数量的规定？
省级乡土人才建设发展项目申报,工作室项目申报,请问您要询问的是省级乡土人才大师示范工作室的定义、申报流程、资助额度，或是每年评选资助省级乡土人才大师示范工作室数量的规定？
省级乡土人才建设发展项目申报,示范基地的资助额度,省级乡土人才传承示范基地的资助额度：省财政对确定的省级乡土人才传承示范基地，每家给予100万元的一次性资助。
省级乡土人才建设发展项目申报,示范基地数量规定,评选资助省级乡土人才传承示范基地数量的规定：每年评审确定10家省级乡土人才传承示范基地；对已享受过相近类别项目省级财政补助的，不再列入资助范围。
省级乡土人才建设发展项目申报,示范基地的定义,省级乡土人才传承示范基地是指：由具备条件的企事业单位、社会团体以推动乡村振兴为导向、以乡土人才培育为目标、以继承和弘扬传统技艺技能为基础、以增强乡土人才就业创业能力为核心，在带领技艺传承、带强产业发展、带动群众致富等方面发挥引领示范作用的乡土人才传承平台。
省级乡土人才建设发展项目申报,示范基地的申报流程,省级乡土人才传承示范基地的申报流程： 1、省人力资源社会保障厅发布申报通知；2、各县（市、区）人力资源社会保障局集中受理申报材料并报各设区市人力资源社会保障局审核；3、各设区市人力资源社会保障局将审核后的申报推荐材料报送省人力资源社会保障厅；4、省人力资源社会保障厅组织评审、公示，确定评审结果。
省级乡土人才建设发展项目申报,示范工作室数量的规定,每年评选资助省级乡土人才大师示范工作室数量的规定：每年评审确定30个省级乡土人才大师示范工作室；对已享受过相近类别项目省级财政补助的，不再列入资助范围。
省级乡土人才建设发展项目申报,示范工作室的申报流程,省级乡土人才大师示范工作室的申报流程：1、省人力资源社会保障厅发布申报通知；2、各县（市、区）人力资源社会保障局集中受理申报材料并报各设区市人力资源社会保障局审核；3、各设区市人力资源社会保障局将审核后的申报推荐材料报送省人力资源社会保障厅；4、省人力资源社会保障厅组织评审、公示，确定评审结果。
省级乡土人才建设发展项目申报,示范工作室的资助额度,省级乡土人才大师示范工作室的资助额度：省财政对确定的省级乡土人才大师示范工作室，每家给予10万元的一次性资助。
